CustomerID,ProdTaken,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
201667,0,42,Company Invited,1,27,Small Business,Female,2,3,Deluxe,3,Married,3,0,1,0,0,Manager,20265
201701,0,42,Self Enquiry,1,10,Large Business,Male,2,3,King,3,Married,2,0,1,0,0,VP,34232
201723,0,42,Self Enquiry,1,23,Salaried,Female,2,1,Deluxe,5,Unmarried,4,1,1,1,1,Manager,21545
201726,0,42,Self Enquiry,1,8,Small Business,Female,2,4,Basic,5,Married,1,1,4,1,1,Executive,17593
201751,0,42,Self Enquiry,3,6,Salaried,Male,1,3,Deluxe,3,Married,2,0,3,1,0,Manager,19907
201765,0,42,Company Invited,3,32,Small Business,Female,3,3,Super Deluxe,4,Married,6,0,3,1,1,AVP,28525
201818,0,42,Self Enquiry,1,29,Salaried,Female,2,3,Super Deluxe,3,Single,3,0,3,0,0,AVP,30992
201820,0,42,Self Enquiry,2,8,Large Business,Male,2,3,Basic,3,Married,1,1,4,1,1,Executive,17696
201826,0,42,Self Enquiry,1,8,Salaried,Male,3,4,Deluxe,3,Unmarried,4,0,1,1,0,Manager,21781
201858,0,42,Self Enquiry,1,6,Salaried,Female,3,3,Basic,5,Married,4,0,3,0,2,Executive,17576
201911,0,42,Company Invited,1,11,Salaried,Male,3,3,Basic,3,Married,5,0,3,0,1,Executive,17093
201921,0,42,Self Enquiry,1,30,Small Business,Male,2,3,Standard,5,Married,2,1,1,1,0,Senior Manager,22406
202017,1,42,Company Invited,1,25,Small Business,Male,2,1,Basic,3,Married,7,1,3,0,0,Executive,17759
202054,0,42,Company Invited,1,14,Salaried,Male,3,3,King,3,Married,2,0,5,1,1,VP,33430
202067,0,42,Self Enquiry,1,6,Salaried,Female,2,4,Deluxe,3,Married,1,1,3,0,0,Manager,21062
202102,0,42,Company Invited,1,8,Small Business,Male,2,3,Basic,3,Single,6,1,1,1,1,Executive,17515
202113,0,42,Self Enquiry,1,9,Salaried,Female,3,1,Deluxe,3,Married,3,1,5,1,0,Manager,20231
202142,0,42,Self Enquiry,3,20,Small Business,Female,3,4,Deluxe,3,Single,1,0,3,1,0,Manager,21244
202211,0,42,Self Enquiry,3,11,Small Business,Male,2,3,King,3,Married,7,0,4,0,1,VP,33303
202269,0,42,Self Enquiry,1,8,Small Business,Male,2,3,Super Deluxe,5,Married,1,0,3,1,0,AVP,32665
202308,1,42,Company Invited,3,18,Salaried,Male,2,3,Super Deluxe,5,Single,1,1,5,1,1,AVP,28758
202309,0,42,Self Enquiry,3,10,Small Business,Male,2,3,Deluxe,5,Single,1,0,5,1,0,Manager,20155
202348,0,42,Company Invited,2,8,Small Business,Male,3,1,Deluxe,5,Married,1,0,1,1,1,Manager,21272
202357,0,42,Company Invited,1,32,Small Business,Female,2,3,Standard,5,Married,4,1,3,0,0,Senior Manager,28191
202395,1,42,Company Invited,1,7,Salaried,Female,3,1,Standard,4,Single,2,0,3,1,0,Senior Manager,17372
202424,1,42,Company Invited,2,14,Salaried,Female,3,4,Basic,3,Married,7,0,5,1,1,Executive,32861
202444,1,42,Self Enquiry,3,7,Salaried,Fe Male,4,4,Deluxe,3,Unmarried,2,1,2,1,1,Manager,24671
202489,1,42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Divorced,3,0,4,1,1,VP,38223
202577,0,42,Self Enquiry,3,16,Salaried,Male,4,4,Standard,3,Married,5,1,2,0,2,Senior Manager,26867
202592,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Divorced,4,0,2,0,3,Executive,20916
202610,0,42,Self Enquiry,1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129
202626,1,42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,3,Executive,21818
202659,0,42,Self Enquiry,3,13,Salaried,Female,4,4,Standard,3,Single,5,1,2,0,2,Senior Manager,32269
202686,0,42,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,2,1,1,Manager,21750
202790,0,42,Self Enquiry,1,13,Small Business,Male,4,5,Deluxe,4,Unmarried,8,1,3,1,1,Manager,24710
202810,1,42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033
202847,0,42,Self Enquiry,3,7,Small Business,Male,3,3,Standard,5,Divorced,3,0,3,1,2,Senior Manager,27070
202890,0,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,2,0,2,Manager,24908
202903,0,42,Company Invited,1,9,Salaried,Fe Male,4,5,Deluxe,3,Unmarried,4,1,2,0,1,Manager,25489
203111,1,42,Self Enquiry,1,9,Salaried,Female,3,6,Basic,3,Married,6,1,3,0,1,Executive,21456
203130,0,42,Self Enquiry,1,13,Small Business,Male,3,4,Basic,5,Unmarried,4,1,4,1,1,Executive,23399
203181,0,42,Self Enquiry,1,14,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,8,0,3,1,1,Manager,23681
203227,0,42,Self Enquiry,1,14,Large Business,Female,3,2,Basic,3,Divorced,3,0,3,1,2,Executive,22054
203274,0,42,Self Enquiry,1,19,Salaried,Male,3,4,Basic,3,Divorced,5,1,3,1,1,Executive,23444
203308,1,42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,1,1,Executive,20785
203395,0,42,Company Invited,3,17,Small Business,Male,3,6,Deluxe,4,Unmarried,3,0,1,1,1,Manager,24829
203404,0,42,Company Invited,3,7,Small Business,Female,4,4,Deluxe,5,Married,2,0,3,0,2,Manager,22781
203432,0,42,Company Invited,1,29,Salaried,Female,4,4,Deluxe,3,Married,5,1,5,0,1,Manager,24145
203472,0,42,Self Enquiry,1,12,Small Business,Male,3,2,Basic,3,Divorced,4,1,1,1,2,Executive,20805
203640,0,42,Self Enquiry,3,30,Salaried,Male,4,4,Standard,3,Unmarried,5,1,3,0,3,Senior Manager,25760
203662,0,42,Self Enquiry,3,13,Small Business,Male,3,4,Standard,3,Unmarried,3,0,5,1,1,Senior Manager,27919
203672,0,42,Company Invited,2,11,Salaried,Male,3,6,Deluxe,4,Married,8,0,5,0,2,Manager,25108
203710,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,3,0,5,1,2,Executive,20967
203738,0,42,Self Enquiry,1,12,Salaried,Male,3,2,Deluxe,4,Unmarried,5,0,5,1,1,Manager,25548
203739,0,42,Self Enquiry,3,11,Small Business,Female,3,4,Standard,3,Married,2,1,1,0,2,Senior Manager,29125
203800,0,42,Self Enquiry,3,15,Small Business,Female,3,4,Deluxe,4,Married,7,0,3,1,2,Manager,23071
203864,0,42,Self Enquiry,1,7,Salaried,Male,4,4,Basic,3,Married,5,0,1,0,1,Executive,21460
203889,0,42,Self Enquiry,1,35,Salaried,Female,3,5,Super Deluxe,4,Married,2,0,5,1,2,AVP,32248
203892,0,42,Self Enquiry,3,10,Salaried,Male,3,5,Deluxe,4,Married,4,0,3,0,2,Manager,27616
203914,1,42,Self Enquiry,3,7,Salaried,Fe Male,4,4,Deluxe,3,Unmarried,2,1,4,0,3,Manager,24671
203959,1,42,Self Enquiry,1,19,Large Business,Female,3,4,King,3,Married,3,0,4,1,2,VP,38223
204047,0,42,Self Enquiry,3,16,Salaried,Male,4,4,Standard,3,Married,5,1,1,0,2,Senior Manager,26867
204062,0,42,Self Enquiry,1,16,Salaried,Male,4,4,Basic,5,Married,4,0,1,0,1,Executive,20916
204080,0,42,Self Enquiry,1,21,Salaried,Male,3,4,Basic,3,Married,6,0,4,1,2,Executive,21129
204096,1,42,Self Enquiry,3,27,Small Business,Female,4,4,Basic,4,Unmarried,3,1,4,0,2,Executive,21818
204129,0,42,Self Enquiry,3,13,Salaried,Female,4,4,Standard,3,Single,5,1,1,0,1,Senior Manager,32269
204156,0,42,Self Enquiry,1,26,Salaried,Male,3,4,Deluxe,5,Married,4,0,1,0,1,Manager,21750
204260,0,42,Self Enquiry,1,13,Small Business,Male,4,5,Deluxe,4,Unmarried,8,1,3,1,3,Manager,24710
204280,1,42,Company Invited,3,11,Small Business,Male,3,4,Deluxe,4,Unmarried,3,0,3,1,1,Manager,28033
204317,0,42,Self Enquiry,3,7,Small Business,Male,3,2,Standard,5,Married,3,0,3,1,2,Senior Manager,27070
204360,0,42,Company Invited,3,17,Salaried,Male,3,4,Deluxe,3,Unmarried,2,0,1,0,2,Manager,24908
204373,0,42,Company Invited,1,9,Salaried,Fe Male,4,5,Deluxe,3,Unmarried,4,1,1,0,1,Manager,25489
204581,1,42,Self Enquiry,1,9,Salaried,Female,3,6,Basic,3,Married,6,1,3,0,2,Executive,21456
204600,0,42,Self Enquiry,1,13,Small Business,Male,3,4,Basic,5,Unmarried,4,1,4,1,2,Executive,23399
204651,0,42,Self Enquiry,1,14,Small Business,Fe Male,3,4,Deluxe,3,Unmarried,8,0,3,1,2,Manager,23681
204697,0,42,Self Enquiry,1,14,Large Business,Female,3,2,Basic,3,Married,3,0,3,0,1,Executive,22054
204744,0,42,Self Enquiry,1,19,Salaried,Male,3,4,Basic,3,Married,5,1,3,1,1,Executive,23444
204778,1,42,Company Invited,1,12,Salaried,Male,4,5,Basic,5,Married,8,0,3,0,2,Executive,20785
204865,1,42,Company Invited,3,16,Salaried,Male,3,6,Super Deluxe,3,Married,2,0,5,1,2,AVP,24829
204874,1,42,Self Enquiry,1,15,Small Business,Female,4,4,Basic,5,Married,3,1,3,0,3,Executive,22781
200000,1,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,2,1,0,Manager,20993
200045,1,41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Divorced,2,0,4,1,0,VP,34545
200133,0,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,2,0,1,Senior Manager,23189
200147,0,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,2,1,0,AVP,32181
200148,0,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Divorced,3,0,2,0,2,Executive,17238
200166,0,41,Self Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,Executive,17451
200182,1,41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,2,Executive,18140
200215,0,41,Self Enquiry,3,12,Salaried,Fe Male,3,3,Standard,3,Single,4,1,2,0,1,Senior Manager,28591
200242,0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,2,1,0,Manager,18072
200300,0,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,0,AVP,31015
200346,0,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,0,Manager,21032
200366,1,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355
200403,0,41,Self Enquiry,3,6,Small Business,Male,2,2,Standard,5,Divorced,2,0,3,1,1,Senior Manager,23392
200446,0,41,Company Invited,3,16,Salaried,Male,2,3,Deluxe,3,Single,1,0,2,0,1,Manager,21230
200459,0,41,Company Invited,1,8,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,2,0,0,Manager,21811
200466,0,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Divorced,1,0,5,1,1,AVP,31595
200535,0,41,Self Enquiry,2,16,Salaried,Male,3,4,King,3,Married,4,0,2,1,0,VP,34141
200538,0,41,Self Enquiry,2,6,Salaried,Male,2,4,King,3,Divorced,2,0,2,1,1,VP,34189
200667,1,41,Self Enquiry,1,8,Salaried,Female,2,5,Basic,3,Married,5,1,3,0,0,Executive,17778
200716,0,41,Company Invited,1,15,Small Business,Male,3,3,King,3,Married,3,0,4,1,2,VP,34419
200864,1,41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,1,0,Executive,17107
200951,0,41,Company Invited,3,16,Small Business,Male,2,5,Deluxe,4,Single,2,0,1,1,0,Manager,21151
200988,0,41,Company Invited,1,28,Salaried,Female,3,3,Deluxe,3,Married,4,1,5,0,0,Manager,20467
201028,0,41,Self Enquiry,1,11,Small Business,Male,2,1,Basic,3,Divorced,3,1,1,1,1,Executive,17127
201196,0,41,Self Enquiry,3,29,Salaried,Male,3,3,Standard,3,Unmarried,4,1,3,0,2,Senior Manager,22082
201218,0,41,Self Enquiry,3,12,Small Business,Male,2,3,Standard,3,Unmarried,2,0,5,1,0,Senior Manager,24241
201228,0,41,Company Invited,2,10,Salaried,Male,2,5,Deluxe,4,Married,7,0,5,0,1,Manager,21430
201266,0,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,2,0,5,1,1,Executive,17289
201294,0,41,Self Enquiry,1,11,Salaried,Male,2,1,Deluxe,4,Unmarried,4,0,5,1,0,Manager,21870
201295,0,41,Self Enquiry,3,10,Small Business,Female,2,3,Standard,3,Married,1,1,1,0,1,Senior Manager,25447
201420,0,41,Self Enquiry,1,6,Salaried,Male,3,3,Basic,3,Married,4,0,1,0,0,Executive,17782
201445,0,41,Self Enquiry,1,34,Salaried,Female,2,4,Super Deluxe,4,Married,1,0,5,1,1,AVP,28570
201448,0,41,Self Enquiry,3,9,Salaried,Male,2,4,Deluxe,4,Married,3,0,3,0,1,Manager,23938
201470,1,41,Self Enquiry,3,6,Salaried,Female,3,3,Deluxe,3,Single,1,1,4,0,2,Manager,20993
201515,1,41,Self Enquiry,1,18,Large Business,Female,2,3,King,3,Married,2,0,4,1,1,VP,34545
201603,0,41,Self Enquiry,3,15,Salaried,Male,3,3,Standard,3,Married,4,1,1,0,1,Senior Manager,23189
201617,0,41,Company Invited,1,16,Salaried,Male,3,4,Super Deluxe,5,Married,5,0,1,1,0,AVP,32181
201618,0,41,Self Enquiry,1,15,Salaried,Male,3,3,Basic,5,Married,3,0,1,0,0,Executive,17238
201636,0,41,Self Enquiry,1,20,Salaried,Male,2,3,Basic,3,Married,5,0,4,1,1,Executive,17451
201652,1,41,Self Enquiry,3,26,Small Business,Female,3,3,Basic,4,Single,2,1,4,0,1,Executive,18140
201685,0,41,Self Enquiry,3,12,Salaried,Female,3,3,Standard,3,Single,4,1,1,0,0,Senior Manager,28591
201712,0,41,Self Enquiry,1,25,Salaried,Male,2,3,Deluxe,5,Married,3,0,1,0,0,Manager,18072
201770,0,41,Self Enquiry,3,8,Salaried,Male,2,3,Super Deluxe,4,Single,2,0,3,1,1,AVP,31015
201816,0,41,Self Enquiry,1,12,Small Business,Male,3,4,Deluxe,4,Single,7,1,3,1,2,Manager,21032
201836,1,41,Company Invited,3,10,Small Business,Male,2,3,Deluxe,4,Unmarried,2,0,3,1,0,Manager,24355
201873,0,41,Self Enquiry,3,6,Small Business,Male,2,1,Standard,5,Married,2,0,3,1,1,Senior Manager,23392
201916,0,41,Company Invited,3,16,Salaried,Male,2,3,Deluxe,3,Single,1,0,1,0,1,Manager,21230
201929,0,41,Company Invited,1,8,Salaried,Female,3,4,Deluxe,3,Unmarried,3,1,1,0,0,Manager,21811
201936,0,41,Self Enquiry,3,8,Salaried,Female,3,3,Super Deluxe,5,Married,1,0,5,1,2,AVP,31595
202005,0,41,Self Enquiry,2,16,Salaried,Male,3,4,King,3,Married,4,0,1,1,1,VP,34141
202008,0,41,Self Enquiry,2,6,Salaried,Male,2,4,King,3,Married,2,0,1,1,1,VP,34189
202137,1,41,Self Enquiry,1,8,Salaried,Female,2,5,Basic,3,Married,5,1,3,0,1,Executive,17778
202186,0,41,Company Invited,1,15,Small Business,Male,3,3,King,3,Married,3,0,4,0,2,VP,34419
202334,1,41,Company Invited,1,11,Salaried,Male,3,4,Basic,5,Married,7,0,3,0,1,Executive,17107
202421,1,41,Company Invited,3,15,Salaried,Male,2,5,Super Deluxe,3,Married,1,0,5,1,1,AVP,21151
202534,0,41,Company Invited,1,7,Salaried,Male,4,5,Super Deluxe,4,Divorced,3,0,2,1,3,AVP,32181
202594,0,41,Company Invited,1,33,Small Business,Female,3,4,Deluxe,4,Married,3,0,2,1,1,Manager,24283
202602,0,41,Self Enquiry,3,11,Small Business,Male,4,5,Standard,3,Divorced,2,0,2,1,1,Senior Manager,29533
202647,0,41,Self Enquiry,1,26,Small Business,Male,3,4,Deluxe,3,Divorced,2,1,2,1,2,Manager,21419
202652,0,41,Company Invited,1,16,Salaried,Male,4,5,Deluxe,3,Divorced,2,0,5,1,1,Manager,23554
202687,0,41,Self Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997
202779,0,41,Self Enquiry,3,7,Small Business,Male,3,6,Deluxe,3,Divorced,4,1,3,1,1,Manager,26135
202805,0,41,Self Enquiry,1,17,Salaried,Female,3,3,Basic,3,Divorced,5,1,3,0,2,Executive,20891
202812,1,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Divorced,4,1,3,1,2,Manager,25058
202831,0,41,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,2,0,2,0,2,Manager,24393
202835,0,41,Self Enquiry,1,9,Small Business,Female,4,5,Deluxe,3,Divorced,8,0,5,1,1,Manager,22126
202892,0,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,3,AVP,31915
202902,0,41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,1,1,Senior Manager,29610
202977,0,41,Company Invited,3,12,Salaried,Male,3,5,Standard,5,Divorced,7,1,5,0,2,Senior Manager,29153
202997,0,41,Self Enquiry,1,9,Small Business,Female,3,5,Basic,3,Single,2,1,3,1,2,Executive,21020
203026,0,41,Company Invited,1,9,Small Business,Female,3,2,Deluxe,4,Divorced,3,0,3,0,2,Manager,22922
203045,0,41,Company Invited,1,23,Small Business,Male,3,5,Deluxe,3,Unmarried,8,0,5,1,2,Manager,23772
203128,0,41,Self Enquiry,3,17,Small Business,Male,4,5,Standard,4,Married,4,0,4,1,2,Senior Manager,28383
203135,0,41,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,2,1,4,0,2,Executive,22295
203150,1,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,3,AVP,31872
203212,0,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Divorced,3,0,2,1,2,Manager,27074
203229,0,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Divorced,6,0,3,1,2,Senior Manager,29000
203258,0,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304
203281,0,41,Company Invited,1,16,Small Business,Female,3,4,Standard,3,Single,2,0,4,0,1,Senior Manager,32177
203289,0,41,Company Invited,1,33,Small Business,Female,4,5,Deluxe,3,Divorced,5,1,2,1,1,Manager,23100
203310,0,41,Company Invited,3,9,Small Business,Male,4,4,Deluxe,4,Divorced,7,0,4,1,3,Manager,23005
203328,0,41,Self Enquiry,3,17,Large Business,Female,3,5,Deluxe,4,Married,2,0,5,1,1,Manager,25530
203390,1,41,Self Enquiry,3,32,Small Business,Male,3,5,Standard,4,Unmarried,4,1,5,0,2,Senior Manager,27772
203401,0,41,Company Invited,1,23,Salaried,Male,4,4,Basic,3,Married,2,0,3,1,3,Executive,22222
203403,0,41,Self Enquiry,1,9,Salaried,Male,4,4,Deluxe,3,Unmarried,3,0,3,1,3,Manager,23339
203411,0,41,Self Enquiry,1,7,Salaried,Male,3,4,Basic,4,Divorced,5,0,1,1,2,Executive,21065
203422,0,41,Self Enquiry,1,9,Small Business,Female,3,2,Deluxe,3,Married,7,0,3,1,1,Manager,25055
203473,0,41,Company Invited,1,16,Salaried,Male,3,4,Deluxe,3,Married,5,0,3,1,1,Manager,22653
203484,0,41,Company Invited,1,15,Small Business,Male,3,5,Standard,4,Married,4,0,1,1,2,Senior Manager,32435
203489,0,41,Self Enquiry,1,9,Small Business,Male,4,4,Basic,3,Married,4,0,1,0,1,Executive,21023
203527,1,41,Self Enquiry,1,16,Salaried,Male,3,4,Basic,5,Single,5,0,1,1,2,Executive,20696
203538,0,41,Self Enquiry,3,16,Small Business,Male,3,4,Deluxe,5,Married,2,0,3,1,2,Manager,24151
203542,0,41,Company Invited,1,15,Salaried,Male,4,4,Deluxe,3,Married,5,1,3,1,2,Manager,22747
203576,0,41,Self Enquiry,3,21,Salaried,Female,3,4,Deluxe,5,Married,3,0,3,0,2,Manager,23317
203600,0,41,Self Enquiry,1,22,Salaried,Female,4,5,Standard,3,Married,3,0,1,1,2,Senior Manager,29113
203608,0,41,Self Enquiry,1,23,Salaried,Fe Male,3,4,Standard,3,Unmarried,8,1,4,1,1,Senior Manager,26623
203615,1,41,Self Enquiry,1,14,Salaried,Male,4,4,Basic,5,Single,5,1,3,0,2,Executive,20844
203673,0,41,Self Enquiry,1,15,Salaried,Female,4,4,Deluxe,5,Married,4,1,1,0,1,Manager,25194
203730,0,41,Self Enquiry,1,9,Salaried,Female,3,4,Basic,5,Married,6,0,4,1,2,Executive,22055
203743,0,41,Self Enquiry,1,7,Salaried,Female,3,4,Deluxe,3,Married,6,0,3,0,2,Manager,25191
203748,0,41,Self Enquiry,1,19,Salaried,Female,3,4,Deluxe,5,Married,4,0,1,1,2,Manager,23126
203853,0,41,Company Invited,1,18,Large Business,Female,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,25001
203854,0,41,Self Enquiry,3,9,Small Business,Female,4,4,Deluxe,4,Married,5,0,3,1,2,Manager,24355
203871,0,41,Self Enquiry,1,7,Salaried,Male,3,4,Basic,3,Married,2,0,1,0,1,Executive,21084
203899,0,41,Self Enquiry,1,9,Salaried,Male,3,5,Basic,3,Unmarried,4,0,5,0,2,Executive,21487
203901,0,41,Self Enquiry,1,9,Small Business,Female,4,4,Basic,3,Married,4,0,1,1,2,Executive,20679
204004,0,41,Company Invited,1,7,Salaried,Male,4,5,Super Deluxe,4,Married,3,0,1,1,2,AVP,32181
204064,0,41,Company Invited,1,33,Small Business,Female,3,4,Deluxe,4,Married,3,0,1,0,2,Manager,24283
204072,0,41,Self Enquiry,3,11,Small Business,Male,4,5,Standard,3,Married,2,0,1,1,2,Senior Manager,29533
204117,0,41,Self Enquiry,1,26,Small Business,Male,2,4,Deluxe,3,Married,2,1,1,1,1,Manager,21419
204122,0,41,Company Invited,1,16,Salaried,Male,4,5,Deluxe,3,Married,2,0,5,0,2,Manager,23554
204157,0,41,Self Enquiry,1,31,Large Business,Male,4,4,Deluxe,3,Married,3,0,3,1,2,Manager,21997
204249,0,41,Self Enquiry,3,7,Small Business,Male,3,6,Deluxe,3,Married,4,1,3,1,1,Manager,26135
204275,0,41,Self Enquiry,1,17,Salaried,Female,3,2,Basic,3,Married,5,1,3,0,2,Executive,20891
204282,1,41,Self Enquiry,3,29,Small Business,Male,4,5,Deluxe,3,Married,4,1,3,1,1,Manager,25058
204301,0,41,Self Enquiry,3,9,Small Business,Female,3,4,Deluxe,4,Married,2,0,1,0,1,Manager,24393
204305,0,41,Self Enquiry,1,9,Small Business,Female,4,5,Deluxe,3,Married,8,0,5,1,2,Manager,22126
204362,0,41,Self Enquiry,1,13,Salaried,Female,4,4,Super Deluxe,3,Single,2,0,5,1,1,AVP,31915
204372,0,41,Company Invited,3,35,Salaried,Male,3,6,Standard,5,Married,5,0,5,0,2,Senior Manager,29610
204447,0,41,Company Invited,3,12,Salaried,Male,3,5,Standard,5,Married,7,1,5,0,1,Senior Manager,29153
204467,0,41,Self Enquiry,1,9,Small Business,Female,3,5,Basic,3,Single,2,1,3,0,1,Executive,21020
204496,0,41,Company Invited,1,9,Small Business,Female,3,2,Deluxe,4,Married,3,0,3,0,1,Manager,22922
204515,0,41,Company Invited,1,23,Small Business,Male,3,5,Deluxe,3,Unmarried,8,0,5,0,1,Manager,23772
204598,0,41,Self Enquiry,3,17,Small Business,Male,4,5,Standard,4,Married,4,0,4,0,1,Senior Manager,28383
204605,0,41,Company Invited,1,16,Small Business,Male,3,4,Basic,4,Married,2,1,4,0,1,Executive,22295
204620,1,41,Company Invited,3,31,Salaried,Female,4,2,Super Deluxe,4,Single,6,1,3,1,1,AVP,31872
204682,0,41,Self Enquiry,3,33,Small Business,Male,4,4,Deluxe,5,Married,3,0,1,1,3,Manager,27074
204699,0,41,Self Enquiry,1,27,Large Business,Male,4,4,Standard,3,Married,6,0,3,1,2,Senior Manager,29000
204728,0,41,Self Enquiry,1,21,Small Business,Male,3,5,King,3,Single,3,0,3,1,2,VP,38304
204751,0,41,Company Invited,1,16,Small Business,Female,3,4,Standard,3,Single,2,0,4,1,2,Senior Manager,32177
204759,0,41,Company Invited,1,33,Small Business,Female,4,5,Deluxe,3,Married,5,1,1,0,2,Manager,23100
204780,0,41,Company Invited,3,9,Small Business,Male,4,4,Deluxe,4,Married,7,0,4,1,2,Manager,23005
204798,0,41,Self Enquiry,3,17,Large Business,Female,3,5,Deluxe,4,Married,2,0,5,1,2,Manager,25530
204860,1,41,Self Enquiry,1,15,Small Business,Male,4,5,Basic,3,Unmarried,3,1,4,1,3,Executive,27772
204871,1,41,Self Enquiry,3,23,Small Business,Male,4,4,Standard,3,Married,4,0,5,0,2,Senior Manager,22222
204873,1,41,Self Enquiry,3,14,Small Business,Male,3,4,Basic,4,Unmarried,3,0,5,0,1,Executive,23339
204881,1,41,Self Enquiry,2,25,Salaried,Male,3,2,Basic,5,Married,2,0,1,1,2,Executive,21065
200090,0,40,Company Invited,1,6,Salaried,Male,3,4,Super Deluxe,4,Divorced,2,0,2,1,2,AVP,28503
200150,0,40,Company Invited,1,32,Small Business,Female,2,3,Deluxe,4,Married,2,0,2,1,0,Manager,20605
200158,0,40,Self Enquiry,3,10,Small Business,Male,3,4,Standard,3,Divorced,1,0,2,1,0,Senior Manager,25855
200186,0,40,Self Enquiry,1,10,Small Business,Female,2,3,King,3,Divorced,2,0,5,0,1,VP,34033
200203,0,40,Self Enquiry,1,25,Small Business,Male,2,3,Deluxe,3,Divorced,1,1,2,1,1,Manager,17741
200243,0,40,Self Enquiry,1,30,Large Business,Male,3,3,Deluxe,3,Married,2,0,3,1,1,Manager,18319
200257,0,40,Self Enquiry,1,8,Small Business,Male,2,3,King,3,Married,1,0,5,0,0,VP,34436
200335,0,40,Self Enquiry,3,6,Small Business,Male,2,5,Deluxe,3,Divorced,3,1,3,1,0,Manager,22457
200361,0,40,Self Enquiry,1,16,Salaried,Female,2,2,Basic,3,Divorced,4,1,3,0,1,Executive,17213
200368,1,40,Self Enquiry,3,28,Small Business,Male,3,4,Deluxe,3,Divorced,3,1,3,1,1,Manager,21380
200387,0,40,Self Enquiry,3,8,Small Business,Female,2,3,Deluxe,4,Married,1,0,2,0,1,Manager,20715
200417,0,40,Self Enquiry,3,8,Salaried,Female,3,3,King,3,Divorced,1,0,3,0,0,VP,33041
200448,0,40,Self Enquiry,1,12,Salaried,Fe Male,3,3,Super Deluxe,3,Unmarried,1,0,5,1,2,AVP,28237
200458,0,40,Company Invited,3,34,Salaried,Male,2,5,Standard,5,Married,4,0,5,1,0,Senior Manager,25932
200533,0,40,Company Invited,3,11,Salaried,Male,2,4,Standard,5,Divorced,6,1,5,0,1,Senior Manager,25475
